timestamp,speed,speed_deviation,area,area_deviation,frames,seconds,direction,max_dba
2024-02-01 08:02:32.796,43,0,80954,11356,4,0.40,LTR,87.08
2024-02-01 08:02:45.192,58,1,72661,1969,4,0.40,LTR,87.08
2024-02-01 08:03:08.358,51,0,53815,300,4,0.40,LTR,86.58
2024-02-01 08:03:10.461,49,2,30971,2737,6,0.60,RTL,88.4
2024-02-01 08:03:12.131,46,1,23303,1004,6,0.60,RTL,86.08
2024-02-01 08:03:15.105,53,0,75687,14445,4,0.40,LTR,91.23
2024-02-01 08:03:38.046,50,0,49306,662,4,0.40,LTR,86.62
2024-02-01 08:03:40.021,50,0,89410,10350,4,0.40,LTR,90.5
2024-02-01 08:03:41.870,54,1,83404,10132,4,0.40,LTR,92.54
2024-02-01 08:03:43.319,60,1,29344,680,4,0.40,RTL,91.5
2024-02-01 08:03:54.270,46,1,24844,364,4,0.65,RTL,86.59
2024-02-01 08:04:14.536,46,2,36586,6794,7,0.70,RTL,84.8
2024-02-01 08:04:38.575,50,2,26675,811,6,0.60,RTL,85.55
2024-02-01 08:05:40.026,52,1,28259,2743,6,0.62,RTL,83.22
2024-02-01 08:05:46.022,51,2,42304,4609,5,0.52,RTL,87.07
2024-02-01 08:05:56.245,43,0,72992,12268,4,0.45,LTR,92.05
2024-02-01 08:05:58.721,42,1,68340,7137,5,0.50,LTR,86.58
2024-02-01 08:06:17.360,44,1,29792,2283,6,0.60,RTL,84.55
2024-02-01 08:06:42.475,52,1,25796,772,5,0.50,RTL,89.13
2024-02-01 08:06:45.853,45,1,29927,2276,6,0.60,RTL,85.57
2024-02-01 08:06:47.773,60,1,50804,2928,4,0.40,LTR,89.14
2024-02-01 08:07:22.734,47,2,58338,24685,7,0.70,RTL,90.97
2024-02-01 08:08:06.618,42,2,24178,2121,7,0.70,RTL,81.71
2024-02-01 08:08:15.517,49,1,21170,420,4,0.50,RTL,84.53
2024-02-01 08:09:15.346,47,1,26832,2466,6,0.60,RTL,85.53
2024-02-01 08:09:20.316,55,0,57594,570,4,0.40,LTR,88.38
2024-02-01 08:09:25.792,51,2,61894,938,4,0.40,LTR,88.86
2024-02-01 08:09:39.938,53,1,29626,478,4,0.53,RTL,89.66
2024-02-01 08:10:03.055,22,6,69296,25233,8,0.85,LTR,94.34
2024-02-01 08:10:10.798,31,1,49219,16071,9,0.92,RTL,89.65
2024-02-01 08:10:23.890,53,0,64987,811,4,0.40,LTR,86.83
2024-02-01 08:10:29.994,54,1,27402,1097,5,0.58,RTL,87.08
2024-02-01 08:10:41.084,60,1,31087,815,5,0.52,RTL,87.9
2024-02-01 08:11:10.672,58,1,33917,1167,5,0.52,RTL,88.65
2024-02-01 08:11:19.522,55,1,64674,11208,4,0.48,LTR,87.08
2024-02-01 08:11:21.718,53,1,83320,10644,4,0.40,LTR,85.31
2024-02-01 08:11:23.493,55,0,58096,3964,4,0.43,LTR,86.8
2024-02-01 08:11:54.955,47,1,36266,6476,7,0.69,RTL,85.56
2024-02-01 08:12:37.545,47,0,47243,292,5,0.51,LTR,89.15
2024-02-01 08:12:52.613,48,1,29347,2215,6,0.60,RTL,84.55
2024-02-01 08:13:00.184,39,1,22280,2617,8,0.80,RTL,83.77
2024-02-01 08:13:01.632,43,1,26195,906,6,0.68,RTL,85.3
2024-02-01 08:13:04.530,23,1,69124,23754,8,0.80,LTR,92.55
2024-02-01 08:13:06.808,18,1,52778,17142,11,1.13,LTR,85.57
2024-02-01 08:13:10.055,23,1,44665,7857,7,0.95,LTR,80.46
2024-02-01 08:13:37.995,58,2,32404,905,5,0.50,RTL,87.08
2024-02-01 08:13:42.743,54,0,82536,7372,4,0.40,LTR,87.72
2024-02-01 08:14:05.756,56,2,28792,570,4,0.42,RTL,83.78
2024-02-01 08:14:14.179,44,1,56073,1609,4,0.43,LTR,86.07
2024-02-01 08:14:45.973,60,2,33281,861,5,0.51,RTL,88.05
2024-02-01 08:14:48.442,53,1,56776,5476,4,0.40,LTR,84.3
2024-02-01 08:15:12.213,57,0,67991,4487,4,0.41,LTR,89.97
2024-02-01 08:15:28.026,58,2,27611,639,5,0.50,RTL,86.08
2024-02-01 08:16:38.577,48,1,43335,6164,6,0.60,RTL,82.7
2024-02-01 08:16:42.024,46,1,23262,2591,6,0.60,RTL,83.5
2024-02-01 08:17:35.703,43,0,52200,342,4,0.40,LTR,86.08
2024-02-01 08:17:40.331,52,2,29595,2529,6,0.60,RTL,85.82
2024-02-01 08:17:51.300,50,0,69707,13763,4,0.40,LTR,88.65
2024-02-01 08:18:08.891,45,2,54246,13021,6,0.62,RTL,86.82
2024-02-01 08:18:30.260,48,1,22823,937,6,0.60,RTL,85.03
2024-02-01 08:18:31.185,47,0,57162,4918,4,0.40,LTR,86.57
2024-02-01 08:18:35.681,47,0,56008,1612,4,0.40,LTR,88.39
2024-02-01 08:18:37.333,48,3,29095,955,6,0.63,RTL,86.06
2024-02-01 08:18:47.086,52,1,24756,636,4,0.58,RTL,84.55
2024-02-01 08:18:57.301,58,2,26074,514,4,0.45,RTL,88.14
2024-02-01 08:19:00.349,59,1,23797,691,5,0.49,RTL,89.15
2024-02-01 08:19:40.182,48,1,72418,12740,4,0.42,LTR,87.07
2024-02-01 08:19:41.584,53,0,55574,2242,4,0.40,LTR,87.59
2024-02-01 08:19:43.434,51,1,52284,1716,4,0.40,LTR,86.59
2024-02-01 08:20:01.449,46,1,21220,534,6,0.60,RTL,82.48
2024-02-01 08:20:33.338,57,0,47999,209,4,0.40,LTR,87.88
2024-02-01 08:20:36.564,56,0,64580,1886,4,0.42,LTR,89.67
2024-02-01 08:21:03.079,44,1,28303,3781,7,0.70,RTL,84.07
2024-02-01 08:21:11.977,45,1,32361,1617,5,0.58,RTL,86.83
2024-02-01 08:21:24.195,57,2,32521,871,5,0.50,RTL,85.55
2024-02-01 08:21:42.712,53,1,27700,530,5,0.50,RTL,91.23
2024-02-01 08:21:47.265,50,1,63540,1952,4,0.40,LTR,88.96
2024-02-01 08:21:49.040,53,0,81176,9968,4,0.41,LTR,87.58
2024-02-01 08:21:51.488,56,1,30919,1122,5,0.57,RTL,91.23
2024-02-01 08:22:51.736,47,1,53340,1604,4,0.40,LTR,85.31
2024-02-01 08:22:53.365,47,1,41364,7221,6,0.60,RTL,86.82
2024-02-01 08:23:27.950,60,0,59512,2026,4,0.40,LTR,89.68
2024-02-01 08:23:57.012,61,1,62538,1478,4,0.40,LTR,87.58
2024-02-01 08:24:36.047,46,1,36354,7144,7,0.70,RTL,84.22
2024-02-01 08:24:39.197,42,1,30881,3542,6,0.60,RTL,87.08
2024-02-01 08:24:41.726,41,1,38707,10289,7,0.70,RTL,83.78
2024-02-01 08:24:54.240,54,1,31568,2125,5,0.50,RTL,87.07
2024-02-01 08:24:58.014,57,1,33949,305,5,0.52,RTL,88.65
2024-02-01 08:25:00.912,51,1,66550,7096,4,0.44,LTR,87.88
2024-02-01 08:25:12.084,58,1,27068,388,4,0.43,RTL,87.88
2024-02-01 08:25:14.033,53,0,74375,14365,4,0.40,LTR,88.63
2024-02-01 08:25:34.475,73,3,29445,1620,4,0.40,RTL,91.75
2024-02-01 08:25:59.442,51,0,85012,9848,4,0.42,LTR,90.22
2024-02-01 08:26:00.990,48,0,50062,5375,5,0.49,LTR,87.05
2024-02-01 08:26:11.339,42,0,73064,11440,4,0.48,LTR,86.58
2024-02-01 08:26:18.908,55,2,29528,1109,5,0.52,RTL,85.32
2024-02-01 08:26:36.526,52,1,31031,3279,6,0.60,RTL,88.67
2024-02-01 08:27:00.673,47,0,65535,5941,4,0.40,LTR,85.05
2024-02-01 08:27:02.517,48,0,79492,4008,4,0.40,LTR,97.15
2024-02-01 08:27:08.817,52,2,28165,548,5,0.50,RTL,85.57
2024-02-01 08:27:25.857,52,2,30577,1002,5,0.52,RTL,85.54
2024-02-01 08:27:45.555,54,0,75582,14364,4,0.40,LTR,88.4
2024-02-01 08:27:47.706,54,1,21004,595,5,0.51,RTL,86.82
2024-02-01 08:27:53.475,50,0,83719,10135,4,0.40,LTR,93.55
2024-02-01 08:27:55.547,53,0,85595,16065,4,0.47,LTR,89.97
2024-02-01 08:28:51.301,49,0,66552,1712,4,0.40,LTR,86.04
2024-02-01 08:29:25.137,38,1,54090,24445,7,0.72,RTL,82.95
2024-02-01 08:29:30.811,51,1,58148,1588,4,0.43,LTR,86.5
2024-02-01 08:29:32.135,51,0,66238,1412,4,0.40,LTR,87.58
2024-02-01 08:29:36.613,49,1,37095,3112,5,0.53,RTL,90.21
2024-02-01 08:30:21.372,56,1,22542,725,5,0.50,RTL,82.48
2024-02-01 08:30:24.990,54,1,46670,8749,5,0.49,RTL,88.12
2024-02-01 08:30:53.206,42,0,83714,19535,5,0.50,LTR,91.22
2024-02-01 08:30:56.308,39,0,56827,6822,5,0.50,LTR,83.77
2024-02-01 08:31:09.875,49,1,32278,810,5,0.50,RTL,85.55
2024-02-01 08:31:14.574,47,1,79173,12141,4,0.42,LTR,88.88
2024-02-01 08:31:36.413,49,1,51883,8695,5,0.50,RTL,85.29
2024-02-01 08:31:40.041,42,1,24437,2534,7,0.70,RTL,84.03
2024-02-01 08:31:48.510,45,0,74562,9890,4,0.40,LTR,85.29
2024-02-01 08:31:49.811,47,1,57661,1771,4,0.45,LTR,86.05
2024-02-01 08:31:51.633,48,0,77832,14817,5,0.50,LTR,87.32
2024-02-01 08:31:53.986,45,0,47410,5853,5,0.50,LTR,87.87
2024-02-01 08:32:07.726,48,1,27362,450,6,0.60,RTL,83.22
2024-02-01 08:32:31.645,54,0,57331,491,4,0.40,LTR,88.13
2024-02-01 08:33:05.005,50,0,70623,10431,4,0.40,LTR,89.13
2024-02-01 08:33:13.704,51,1,72121,41,4,0.45,LTR,88.12
2024-02-01 08:33:15.879,49,1,55783,3241,4,0.43,LTR,87.06
2024-02-01 08:33:36.543,56,1,54196,1564,4,0.42,LTR,88.88
2024-02-01 08:33:57.385,50,1,31950,2575,5,0.52,RTL,85.55
2024-02-01 08:34:04.860,51,1,34983,986,5,0.50,RTL,88.07
2024-02-01 08:34:18.727,44,1,38246,6674,7,0.72,RTL,88.63
2024-02-01 08:35:17.481,47,2,70063,22840,6,0.63,RTL,92.81
2024-02-01 08:35:20.904,52,1,22974,436,5,0.52,RTL,83.22
2024-02-01 08:35:31.727,49,2,42244,1235,5,0.55,RTL,86.08
2024-02-01 08:35:34.098,52,1,63958,7664,4,0.42,LTR,88.13
2024-02-01 08:35:35.554,50,0,71008,2780,4,0.41,LTR,87.07
2024-02-01 08:36:35.075,48,2,31749,2212,6,0.62,RTL,86.33
2024-02-01 08:37:59.943,58,2,28024,528,5,0.50,RTL,86.56
2024-02-01 08:38:12.415,44,0,65425,5667,5,0.50,LTR,84.01
2024-02-01 08:38:14.337,46,1,57264,2081,4,0.40,LTR,84.78
2024-02-01 08:38:15.987,44,0,58593,1473,4,0.40,LTR,86.05
2024-02-01 08:38:23.365,48,1,32722,1262,4,0.53,RTL,86.57
2024-02-01 08:38:34.782,47,2,58108,4268,5,0.58,RTL,85.8
2024-02-01 08:38:36.380,43,0,62620,16649,5,0.50,LTR,87.58
2024-02-01 08:38:56.652,51,0,70064,11176,4,0.40,LTR,89.39
2024-02-01 08:38:58.448,51,1,69321,2059,4,0.40,LTR,86.33
2024-02-01 08:39:26.461,50,2,22515,837,6,0.60,RTL,84.29
2024-02-01 08:40:10.097,54,1,59154,4526,4,0.43,LTR,87.6
2024-02-01 08:40:26.638,56,1,59074,2920,4,0.40,LTR,87.08
2024-02-01 08:40:37.485,50,1,26275,2895,6,0.60,RTL,81.71
2024-02-01 08:41:45.757,52,1,32314,852,5,0.50,RTL,83.49
2024-02-01 08:43:26.171,51,1,74798,5170,4,0.45,LTR,94.05
2024-02-01 08:43:41.663,56,1,32286,1637,5,0.49,RTL,88.92
2024-02-01 08:43:55.092,38,1,28133,5553,8,0.80,RTL,80.5
2024-02-01 08:44:00.061,48,0,76668,3912,4,0.40,LTR,89.15
2024-02-01 08:44:01.182,46,1,37329,6453,6,0.60,RTL,89.38
2024-02-01 08:44:05.405,49,2,31404,521,5,0.60,RTL,86.58
2024-02-01 08:44:15.656,49,1,31199,815,5,0.58,RTL,84.55
2024-02-01 08:44:20.548,50,1,29658,1351,5,0.52,RTL,88.9
2024-02-01 08:45:01.108,45,2,27568,3735,6,0.62,RTL,85.04
2024-02-01 08:45:11.731,55,0,69897,1928,4,0.40,LTR,86.59
2024-02-01 08:45:14.678,52,1,65632,448,4,0.40,LTR,90.73
2024-02-01 08:45:42.168,49,1,31555,546,5,0.50,RTL,81.7
2024-02-01 08:46:30.575,44,2,63768,27229,7,0.72,RTL,86.81
2024-02-01 08:46:42.497,53,0,79474,10966,4,0.48,LTR,90.48
2024-02-01 08:47:37.957,45,0,50555,2485,4,0.41,LTR,86.31
2024-02-01 08:47:39.823,45,1,52844,220,4,0.40,LTR,85.55
2024-02-01 08:48:04.213,53,1,28181,631,5,0.50,RTL,87.57
2024-02-01 08:48:10.761,55,0,51917,2849,4,0.40,LTR,85.8
2024-02-01 08:48:25.205,46,1,47128,10174,6,0.60,RTL,87.58
2024-02-01 08:48:37.326,48,1,33009,6620,6,0.60,RTL,86.8
2024-02-01 08:49:13.586,50,2,62038,10252,4,0.40,LTR,87.88
2024-02-01 08:49:23.233,54,1,37323,5498,5,0.50,RTL,90.23
2024-02-01 08:49:50.947,40,1,71386,7974,5,0.50,LTR,84.16
2024-02-01 08:49:52.221,48,1,26801,2966,4,0.40,RTL,86.81
2024-02-01 08:49:53.850,37,0,64684,10291,5,0.53,LTR,83.49
2024-02-01 08:50:24.061,45,1,32176,1094,6,0.65,RTL,85.91
2024-02-01 08:50:26.733,53,1,75720,6282,4,0.39,LTR,86.33
2024-02-01 08:50:44.501,44,2,41257,5787,7,0.70,RTL,84.02
2024-02-01 08:52:32.359,46,1,33208,3089,6,0.60,RTL,85.78
2024-02-01 08:52:33.708,48,2,26604,705,6,0.60,RTL,82.96
2024-02-01 08:52:35.337,38,1,79855,22378,6,0.60,LTR,85.53
2024-02-01 08:52:37.382,38,0,61807,10992,6,0.60,LTR,82.47
2024-02-01 08:52:39.033,39,0,62284,6427,5,0.50,LTR,82.95
2024-02-01 08:52:41.261,39,0,70056,1344,4,0.53,LTR,82.95
2024-02-01 08:52:43.987,39,2,39947,3953,5,0.70,RTL,81.71
2024-02-01 08:52:45.161,39,1,78846,9894,4,0.53,LTR,82.95
2024-02-01 08:52:46.931,37,2,55612,13546,4,0.60,LTR,81.23
2024-02-01 08:52:49.656,31,1,53380,1020,4,0.60,LTR,78.89
2024-02-01 08:52:51.507,26,1,52215,10094,5,0.70,LTR,77.05
2024-02-01 08:52:53.854,23,0,62586,15459,6,0.87,LTR,75.3
2024-02-01 08:52:56.805,22,0,59997,8119,5,0.89,LTR,71.84
2024-02-01 08:52:59.120,18,0,53584,12904,7,1.16,LTR,68.48
2024-02-01 08:53:18.818,18,1,49925,12046,11,1.10,LTR,83.47
2024-02-01 08:53:22.914,43,0,24021,2119,6,0.59,RTL,85.45
2024-02-01 08:53:28.290,29,0,68998,8562,5,0.70,LTR,80.48
2024-02-01 08:53:31.139,34,0,61562,2118,4,0.62,LTR,79.7
2024-02-01 08:53:55.756,57,0,61214,7976,4,0.40,LTR,88.71
2024-02-01 08:54:44.833,57,0,59108,818,4,0.40,LTR,86.07
2024-02-01 08:54:54.034,50,2,27799,626,5,0.58,RTL,86.06
2024-02-01 08:55:04.550,50,1,32540,2306,5,0.55,RTL,84.78
2024-02-01 08:55:22.047,52,1,39968,4027,5,0.50,RTL,84.28
2024-02-01 08:55:38.216,49,0,74531,9973,4,0.40,LTR,85.81
2024-02-01 08:56:11.674,56,2,24930,1664,6,0.60,RTL,87.57
2024-02-01 08:56:33.271,56,1,64584,1716,4,0.41,LTR,89.37
2024-02-01 08:57:04.678,46,2,93703,18409,4,0.40,LTR,95.07
2024-02-01 08:57:06.778,46,0,54169,479,4,0.39,LTR,85.54
2024-02-01 08:57:08.127,43,1,73849,16030,5,0.50,LTR,85.03
2024-02-01 08:57:53.859,51,2,44597,6026,6,0.60,RTL,91.72
2024-02-01 08:59:06.082,49,2,43603,4642,5,0.57,RTL,86.05
2024-02-01 08:59:11.630,48,0,62086,2734,4,0.40,LTR,86.32
2024-02-01 08:59:13.105,48,1,52995,9429,4,0.42,LTR,84.28
2024-02-01 08:59:20.604,52,2,46051,4116,5,0.55,RTL,87.31
2024-02-01 08:59:25.400,54,1,65614,7699,4,0.39,LTR,89.37
2024-02-01 09:00:42.494,47,1,34972,2894,6,0.60,RTL,81.94
2024-02-01 09:00:58.938,41,1,68996,16749,5,0.50,LTR,105.56
2024-02-01 09:01:04.540,51,1,30890,1199,5,0.50,RTL,85.54
2024-02-01 09:01:53.345,60,1,58390,2230,4,0.40,LTR,88.63
2024-02-01 09:01:55.266,48,2,28239,1211,6,0.60,RTL,85.28
2024-02-01 09:02:09.561,57,1,59062,10,4,0.40,LTR,85.53
2024-02-01 09:02:22.881,59,1,47245,5324,5,0.50,RTL,88.62
2024-02-01 09:03:13.940,40,1,53489,13553,7,0.70,RTL,85.53
2024-02-01 09:03:17.760,42,1,37907,10068,7,0.70,RTL,89.64
2024-02-01 09:03:35.153,52,2,37342,4190,5,0.50,RTL,85.03
2024-02-01 09:03:38.657,53,1,74954,27296,4,0.40,LTR,87.85
2024-02-01 09:03:40.708,53,1,108167,8938,4,0.40,LTR,89.07
2024-02-01 09:03:45.852,49,2,47772,6312,5,0.62,RTL,86.57
2024-02-01 09:03:49.826,51,2,29663,2873,5,0.60,RTL,85.29
2024-02-01 09:03:51.698,43,4,115613,41887,4,0.47,LTR,84.77
2024-02-01 09:04:06.541,50,2,44856,11297,6,0.60,RTL,87.06
2024-02-01 09:04:51.449,50,1,18661,3383,6,0.62,RTL,85.02
2024-02-01 09:04:55.897,59,2,28925,13,4,0.40,RTL,86.0
2024-02-01 09:05:15.490,38,1,58890,19033,6,0.60,LTR,85.8
2024-02-01 09:05:17.115,40,0,72389,24698,5,0.50,LTR,87.07
2024-02-01 09:05:19.844,41,0,61088,4376,4,0.41,LTR,84.55
2024-02-01 09:05:22.589,36,0,53789,8893,6,0.60,LTR,82.23
2024-02-01 09:05:24.216,37,1,54875,605,4,0.48,LTR,82.48
2024-02-01 09:05:48.677,53,1,37727,7552,5,0.50,RTL,87.88
2024-02-01 09:06:16.970,51,0,80292,17052,4,0.40,LTR,89.12
2024-02-01 09:06:19.540,49,1,35947,10707,6,0.59,RTL,84.77
2024-02-01 09:06:38.136,56,1,27477,640,5,0.50,RTL,86.05
2024-02-01 09:06:53.577,52,2,21832,1332,6,0.60,RTL,84.28
2024-02-01 09:07:10.228,55,1,57830,13318,4,0.43,LTR,89.11
2024-02-01 09:07:22.391,55,3,36973,2037,5,0.50,RTL,87.86
2024-02-01 09:07:30.464,49,0,58387,23513,4,0.40,LTR,89.4
2024-02-01 09:07:32.692,48,0,46556,14204,4,0.40,LTR,87.07
2024-02-01 09:08:20.995,45,1,64220,20404,4,0.42,LTR,92.54
2024-02-01 09:08:39.015,48,1,46874,3630,5,0.52,RTL,85.55
2024-02-01 09:08:57.905,48,0,36095,2515,4,0.55,RTL,85.28
2024-02-01 09:09:00.783,43,1,23806,1396,7,0.70,RTL,79.4
2024-02-01 09:09:13.399,65,2,38861,2741,4,0.40,RTL,95.06
2024-02-01 09:09:58.082,55,1,29123,301,5,0.52,RTL,87.57
2024-02-01 09:10:07.906,55,2,34410,1301,5,0.52,RTL,89.13
2024-02-01 09:10:30.370,44,0,65038,11857,4,0.43,LTR,93.02
2024-02-01 09:10:39.041,51,1,28934,1310,6,0.62,RTL,85.03
2024-02-01 09:11:02.562,40,1,36115,4468,7,0.70,RTL,84.54
2024-02-01 09:11:17.701,49,0,86190,12240,4,0.42,LTR,90.2
2024-02-01 09:11:19.351,49,1,24027,847,5,0.50,RTL,87.57
2024-02-01 09:11:57.990,55,0,63912,3288,4,0.40,LTR,88.11
2024-02-01 09:12:32.219,49,0,70586,134,4,0.54,LTR,87.32
2024-02-01 09:13:12.883,51,0,86000,4988,4,0.40,LTR,86.59
2024-02-01 09:13:15.632,48,0,63705,9453,4,0.40,LTR,88.4
2024-02-01 09:13:22.107,45,0,54824,256,4,0.43,LTR,86.06
2024-02-01 09:13:28.777,47,2,36311,1472,5,0.60,RTL,86.58
2024-02-01 09:13:43.246,55,2,54313,43,4,0.39,LTR,87.57
2024-02-01 09:14:17.857,51,0,60219,29,4,0.40,LTR,87.06
2024-02-01 09:14:28.154,49,1,44702,5181,5,0.53,RTL,85.04
2024-02-01 09:14:50.770,52,1,31730,1635,6,0.62,RTL,88.13
2024-02-01 09:15:38.106,51,1,56660,6140,4,0.42,LTR,87.07
2024-02-01 09:15:46.324,47,1,68694,12934,4,0.40,LTR,94.59
2024-02-01 09:15:56.774,47,0,76704,13792,5,0.50,LTR,90.94
2024-02-01 09:16:00.269,50,2,36855,3418,6,0.60,RTL,85.55
2024-02-01 09:16:14.113,46,1,69156,18204,4,0.42,LTR,87.58
2024-02-01 09:16:25.114,47,0,55038,2019,4,0.45,LTR,85.04
2024-02-01 09:16:52.999,61,0,74035,935,4,0.40,LTR,83.78
2024-02-01 09:16:56.275,55,1,59500,2112,4,0.40,LTR,88.65
2024-02-01 09:16:58.196,40,1,33242,6072,7,0.74,RTL,86.07
2024-02-01 09:17:02.045,46,1,48963,12900,5,0.55,RTL,88.14
2024-02-01 09:17:11.546,48,3,28562,484,4,0.63,RTL,84.52
2024-02-01 09:17:19.288,61,2,34417,1879,5,0.52,RTL,87.6
2024-02-01 09:17:29.612,40,0,50910,1120,4,0.48,LTR,84.55
2024-02-01 09:18:55.252,51,2,31325,3588,6,0.60,RTL,84.05
2024-02-01 09:20:11.200,62,1,34680,690,4,0.43,RTL,88.63
2024-02-01 09:20:34.539,50,1,22002,558,5,0.50,RTL,85.8
2024-02-01 09:21:22.271,57,0,24271,730,5,0.50,RTL,85.8
2024-02-01 09:21:54.009,37,0,53532,18040,5,0.57,LTR,80.43
2024-02-01 09:21:56.557,34,0,49680,16630,6,0.62,LTR,81.2
2024-02-01 09:21:58.859,35,0,46576,3885,5,0.50,LTR,81.2
2024-02-01 09:22:32.070,46,1,45732,16405,6,0.62,RTL,86.55
2024-02-01 09:22:48.764,50,2,25564,1028,6,0.62,RTL,85.03
2024-02-01 09:23:00.985,50,2,39826,2958,5,0.50,RTL,84.54
2024-02-01 09:23:22.351,55,0,73110,9700,4,0.40,LTR,85.8
2024-02-01 09:23:40.974,46,1,37622,8139,6,0.63,RTL,84.75
2024-02-01 09:24:12.433,29,1,25170,4588,10,1.00,RTL,80.96
2024-02-01 09:24:27.054,49,1,64652,13062,4,0.40,LTR,90.2
2024-02-01 09:24:50.969,50,0,44439,1047,4,0.40,LTR,85.02
2024-02-01 09:24:53.293,47,1,63186,7806,4,0.47,LTR,85.53
2024-02-01 09:24:56.973,44,1,20746,360,6,0.61,RTL,84.01
2024-02-01 09:25:23.007,40,1,24318,3619,7,0.70,RTL,80.7
2024-02-01 09:26:12.740,51,0,53132,1808,4,0.40,LTR,92.03
2024-02-01 09:26:54.453,51,0,83589,5955,4,0.43,LTR,84.77
2024-02-01 09:27:03.049,51,1,68671,3061,4,0.40,LTR,87.05
2024-02-01 09:27:27.361,49,1,21550,1356,6,0.60,RTL,84.03
2024-02-01 09:27:35.038,50,2,26566,868,6,0.63,RTL,82.7
2024-02-01 09:27:37.808,45,1,73014,6234,4,0.45,LTR,86.05
2024-02-01 09:27:39.061,46,0,65967,1911,4,0.40,LTR,85.3
2024-02-01 09:27:40.731,43,0,67482,2118,4,0.40,LTR,83.77
2024-02-01 09:27:42.981,49,0,65639,6796,4,0.40,LTR,85.02
2024-02-01 09:28:07.547,52,2,24062,616,5,0.50,RTL,82.46
2024-02-01 09:28:11.895,50,1,28982,448,5,0.50,RTL,86.57
2024-02-01 09:30:11.659,45,1,26163,2986,6,0.61,RTL,81.96
2024-02-01 09:30:29.748,53,1,79790,5540,4,0.40,LTR,88.2
2024-02-01 09:30:32.096,53,0,53341,341,4,0.40,LTR,86.32
2024-02-01 09:31:14.204,52,0,70158,4256,4,0.40,LTR,87.35
2024-02-01 09:32:16.908,48,2,60547,15636,6,0.63,RTL,90.75
2024-02-01 09:32:28.677,42,2,59724,20476,7,0.70,RTL,91.49
2024-02-01 09:32:40.695,56,1,27802,653,5,0.50,RTL,84.77
2024-02-01 09:33:04.588,37,1,46682,10697,7,0.73,RTL,81.71
2024-02-01 09:33:12.464,52,0,51212,6448,4,0.40,LTR,84.29
2024-02-01 09:33:28.256,51,1,38285,7576,6,0.60,RTL,87.05
2024-02-01 09:33:50.944,55,0,59842,916,4,0.40,LTR,87.86
2024-02-01 09:33:52.169,47,1,22285,1273,6,0.60,RTL,86.32
2024-02-01 09:33:57.492,64,1,28202,488,4,0.40,RTL,89.0
2024-02-01 09:34:32.354,47,1,23676,2085,6,0.60,RTL,80.72
2024-02-01 09:34:35.177,53,1,24894,649,5,0.50,RTL,85.3
2024-02-01 09:34:51.350,52,1,54529,3193,4,0.40,LTR,84.56
2024-02-01 09:35:27.407,51,2,27773,1504,6,0.62,RTL,86.32
2024-02-01 09:35:32.366,55,1,31797,705,5,0.53,RTL,88.64
2024-02-01 09:36:01.751,41,1,69892,18999,5,0.51,LTR,88.13
2024-02-01 09:36:09.192,49,0,49097,2487,4,0.40,LTR,85.04
2024-02-01 09:36:32.613,41,1,29371,2047,6,0.60,RTL,83.47
2024-02-01 09:36:36.382,45,1,43204,5928,6,0.60,RTL,86.57
2024-02-01 09:37:05.696,55,1,25668,724,5,0.50,RTL,84.78
2024-02-01 09:37:27.437,50,0,66117,345,4,0.40,LTR,86.8
2024-02-01 09:37:46.580,47,2,72086,13090,4,0.40,LTR,90.23
2024-02-01 09:39:32.090,56,1,51250,2440,4,0.40,LTR,86.06
2024-02-01 09:40:54.534,48,2,27268,1650,6,0.60,RTL,86.3
2024-02-01 09:41:25.272,49,1,83113,13413,4,0.39,LTR,90.46
2024-02-01 09:42:55.488,49,1,58789,2105,4,0.40,LTR,83.48
2024-02-01 09:42:58.015,55,1,31816,1119,5,0.50,RTL,88.12
2024-02-01 09:43:18.080,47,0,64788,3508,4,0.39,LTR,86.05
2024-02-01 09:43:21.354,51,0,70760,12800,4,0.40,LTR,87.58
2024-02-01 09:43:59.289,52,1,27726,1155,5,0.52,RTL,84.02
2024-02-01 09:44:41.632,48,1,31822,2837,6,0.61,RTL,86.05
2024-02-01 09:45:13.115,48,1,28796,600,5,0.50,RTL,84.53
2024-02-01 09:45:34.854,50,1,56529,12270,5,0.50,RTL,89.4
2024-02-01 09:45:49.772,50,0,59446,6154,4,0.39,LTR,86.07
2024-02-01 09:46:29.886,45,1,25084,1693,6,0.60,RTL,84.32
2024-02-01 09:46:56.849,53,0,75401,7091,4,0.42,LTR,84.54
2024-02-01 09:46:59.196,48,0,54622,1954,4,0.40,LTR,85.38
2024-02-01 09:47:00.996,48,0,63090,4326,4,0.40,LTR,86.05
2024-02-01 09:47:46.378,55,2,25034,750,5,0.50,RTL,84.75
2024-02-01 09:48:01.701,55,1,65040,486,4,0.40,LTR,89.97
2024-02-01 09:48:17.750,44,2,54848,17597,7,0.71,RTL,93.02
2024-02-01 09:48:41.783,49,0,81319,8729,4,0.40,LTR,85.3
2024-02-01 09:49:12.900,49,1,24405,400,5,0.50,RTL,86.3
2024-02-01 09:50:29.191,43,1,53815,20581,7,0.69,RTL,93.8
2024-02-01 09:51:02.654,57,1,50105,448,4,0.40,LTR,87.07
2024-02-01 09:51:22.325,51,0,55622,1854,4,0.40,LTR,87.05
2024-02-01 09:51:48.161,56,2,31122,669,5,0.50,RTL,86.3
